id,time,y,L1_y,computed_L1_y
48,1,0.5344566697882849,,
48,2,-0.0796016507548587,0.5344566697882849,0.5344566697882849
48,3,-0.722975171823596,-0.0796016507548587,-0.0796016507548587
48,4,-0.6279590812476237,-0.722975171823596,-0.722975171823596
48,5,0.313649020109784,-0.6279590812476237,-0.6279590812476237
48,6,0.3309607744605019,0.313649020109784,0.313649020109784
48,7,1.4307718064096533,0.3309607744605019,0.3309607744605019
48,8,1.1938315857685835,1.4307718064096533,1.4307718064096533
48,9,0.7197753614976223,1.1938315857685835,1.1938315857685835
48,10,0.5676997859436625,0.7197753614976223,0.7197753614976223
49,1,0.2496782804550598,,
49,2,1.2431345581471418,0.2496782804550598,0.2496782804550598
49,3,-0.0179047393886783,1.2431345581471418,1.2431345581471418
49,4,-0.17437900591937,-0.0179047393886783,-0.0179047393886783
49,5,-0.3848914251860068,-0.17437900591937,-0.17437900591937
49,6,-0.2842712318180259,-0.3848914251860068,-0.3848914251860068
49,7,-0.654277981701194,-0.2842712318180259,-0.2842712318180259
49,8,-0.052537045528145,-0.654277981701194,-0.654277981701194
49,9,0.7121055521286779,-0.052537045528145,-0.052537045528145
49,10,0.330128902536628,0.7121055521286779,0.7121055521286779
50,1,1.6419752173110966,,
50,2,2.045375663119158,1.6419752173110966,1.6419752173110966
50,3,1.862803823763009,2.045375663119158,2.045375663119158
50,4,2.8615060629057223,1.862803823763009,1.862803823763009
50,5,3.304787384182542,2.8615060629057223,2.8615060629057223
50,6,2.900813250248415,3.304787384182542,3.304787384182542
50,7,1.9082405769539617,2.900813250248415,2.900813250248415
50,8,2.2333387191591743,1.9082405769539617,1.9082405769539617
50,9,1.826388788007511,2.2333387191591743,2.2333387191591743
50,10,1.9533758968940516,1.826388788007511,1.826388788007511
51,1,0.4888838105146857,,
51,2,1.0028719539312647,0.4888838105146857,0.4888838105146857
51,3,-0.0631394235188145,1.0028719539312647,1.0028719539312647
51,4,0.6689719143054922,-0.0631394235188145,-0.0631394235188145
51,5,0.144043356847282,0.6689719143054922,0.6689719143054922
51,6,0.3422408855348287,0.144043356847282,0.144043356847282
51,7,-0.4420516599021653,0.3422408855348287,0.3422408855348287
51,8,0.1911038955919724,-0.4420516599021653,-0.4420516599021653
51,9,1.2166452655649784,0.1911038955919724,0.1911038955919724
51,10,1.8017682588835169,1.2166452655649784,1.2166452655649784
52,1,0.3815462420516972,,
52,2,-0.4727137268284097,0.3815462420516972,0.3815462420516972
52,3,0.1852322470497822,-0.4727137268284097,-0.4727137268284097
52,4,0.1299007841617356,0.1852322470497822,0.1852322470497822
52,5,0.9499102846748138,0.1299007841617356,0.1299007841617356
52,6,1.2301085129842015,0.9499102846748138,0.9499102846748138
52,7,2.008103057388596,1.2301085129842015,1.2301085129842015
52,8,2.176957493127587,2.008103057388596,2.008103057388596
52,9,1.9009227077061328,2.176957493127587,2.176957493127587
52,10,1.7734587950592495,1.9009227077061328,1.9009227077061328
53,1,0.1218173539036356,,
53,2,1.4396102430556346,0.1218173539036356,0.1218173539036356
53,3,0.5319079024948925,1.4396102430556346,1.4396102430556346
53,4,0.6676319549614728,0.5319079024948925,0.5319079024948925
53,5,0.6056738302094813,0.6676319549614728,0.6676319549614728
53,6,1.7373385517128894,0.6056738302094813,0.6056738302094813
53,7,2.1218232322433104,1.7373385517128894,1.7373385517128894
53,8,3.203387261691888,2.1218232322433104,2.1218232322433104
53,9,3.317544240320418,3.203387261691888,3.203387261691888
53,10,3.779130221516704,3.317544240320418,3.317544240320418
54,1,0.6492296147356396,,
54,2,0.977950743647532,0.6492296147356396,0.6492296147356396
54,3,1.8450677448669688,0.977950743647532,0.977950743647532
54,4,2.1810771564086613,1.8450677448669688,1.8450677448669688
54,5,1.4662266420231724,2.1810771564086613,2.1810771564086613
54,6,1.6682760460788342,1.4662266420231724,1.4662266420231724
54,7,1.7648839623950148,1.6682760460788342,1.6682760460788342
54,8,1.28845782784264,1.7648839623950148,1.7648839623950148
54,9,0.8884110745371834,1.28845782784264,1.28845782784264
54,10,1.9252847185120412,0.8884110745371834,0.8884110745371834
55,1,0.3697603896267379,,
55,2,0.097067003412513,0.3697603896267379,0.3697603896267379
55,3,-2.098105651434781,0.097067003412513,0.097067003412513
55,4,-1.2250929728849569,-2.098105651434781,-2.098105651434781
55,5,-1.5403053739523072,-1.2250929728849569,-1.2250929728849569
55,6,-0.7463666695266946,-1.5403053739523072,-1.5403053739523072
55,7,-1.1963256070076491,-0.7463666695266946,-0.7463666695266946
55,8,-0.4970795110413377,-1.1963256070076491,-1.1963256070076491
55,9,-0.9792398274559468,-0.4970795110413377,-0.4970795110413377
55,10,-0.7790973800143481,-0.9792398274559468,-0.9792398274559468
56,1,0.6279754743681683,,
56,2,2.139696254419912,0.6279754743681683,0.6279754743681683
56,3,2.792380745642413,2.139696254419912,2.139696254419912
56,4,3.956825440943159,2.792380745642413,2.792380745642413
56,5,4.428849740574226,3.956825440943159,3.956825440943159
56,6,3.402946115766313,4.428849740574226,4.428849740574226
56,7,3.2359210356691337,3.402946115766313,3.402946115766313
56,8,3.7429694984117656,3.2359210356691337,3.2359210356691337
56,9,5.153458873803553,3.7429694984117656,3.7429694984117656
56,10,4.367749613674892,5.153458873803553,5.153458873803553
57,1,-0.0575175359494148,,
57,2,0.3329982483798094,-0.0575175359494148,-0.0575175359494148
57,3,1.4414939132227025,0.3329982483798094,0.3329982483798094
57,4,1.6527739840824616,1.4414939132227025,1.4414939132227025
57,5,2.867985835099641,1.6527739840824616,1.6527739840824616
57,6,3.1306657747949846,2.867985835099641,2.867985835099641
57,7,3.859121822101269,3.1306657747949846,3.1306657747949846
57,8,3.771937814039629,3.859121822101269,3.859121822101269
57,9,2.596028531381407,3.771937814039629,3.771937814039629
57,10,1.25967674300543,2.596028531381407,2.596028531381407
58,1,0.5533823481637739,,
58,2,0.3659402072504375,0.5533823481637739,0.5533823481637739
58,3,0.4999896486453283,0.3659402072504375,0.3659402072504375
58,4,0.1445162565618534,0.4999896486453283,0.4999896486453283
58,5,1.0504948039419797,0.1445162565618534,0.1445162565618534
58,6,1.0603002807340198,1.0504948039419797,1.0504948039419797
58,7,0.2254569129164885,1.0603002807340198,1.0603002807340198
58,8,1.243386680151929,0.2254569129164885,0.2254569129164885
58,9,1.709886299962743,1.243386680151929,1.243386680151929
58,10,1.9816065312027784,1.709886299962743,1.709886299962743
59,1,-1.1741386257450157,,
59,2,-0.8812462882270178,-1.1741386257450157,-1.1741386257450157
59,3,-1.441644748487218,-0.8812462882270178,-0.8812462882270178
59,4,-0.9020026803704656,-1.441644748487218,-1.441644748487218
59,5,-0.3148041819891396,-0.9020026803704656,-0.9020026803704656
59,6,-0.4070204877627277,-0.3148041819891396,-0.3148041819891396
59,7,-2.183626661872118,-0.4070204877627277,-0.4070204877627277
59,8,-3.672417831433639,-2.183626661872118,-2.183626661872118
59,9,-2.736999816679289,-3.672417831433639,-3.672417831433639
59,10,-2.1539592076131275,-2.736999816679289,-2.736999816679289
60,1,-1.676609102232702,,
60,2,-1.723210477149225,-1.676609102232702,-1.676609102232702
60,3,-0.9341164294003964,-1.723210477149225,-1.723210477149225
60,4,-1.6846582436183368,-0.9341164294003964,-0.9341164294003964
60,5,-1.361097211906278,-1.6846582436183368,-1.6846582436183368
60,6,0.0397432518870625,-1.361097211906278,-1.361097211906278
60,7,0.6944378372437877,0.0397432518870625,0.0397432518870625
60,8,-0.5813065366823369,0.6944378372437877,0.6944378372437877
60,9,-0.9354734771846972,-0.5813065366823369,-0.5813065366823369
60,10,-0.3269716485095494,-0.9354734771846972,-0.9354734771846972
61,1,-0.1981012448470078,,
61,2,1.128910724495809,-0.1981012448470078,-0.1981012448470078
61,3,1.9259857602987505,1.128910724495809,1.128910724495809
61,4,1.3373181636005536,1.9259857602987505,1.9259857602987505
61,5,2.2922277973402694,1.3373181636005536,1.3373181636005536
61,6,1.160270287838098,2.2922277973402694,2.2922277973402694
61,7,1.7862316710873996,1.160270287838098,1.160270287838098
61,8,1.7887455617568755,1.7862316710873996,1.7862316710873996
61,9,1.3351751068013007,1.7887455617568755,1.7887455617568755
61,10,1.0372689105584425,1.3351751068013007,1.3351751068013007
62,1,0.5447261139023228,,
62,2,1.8263822532342764,0.5447261139023228,0.5447261139023228
62,3,1.2436604382763232,1.8263822532342764,1.8263822532342764
62,4,1.516111150482761,1.2436604382763232,1.2436604382763232
62,5,0.7063141908572108,1.516111150482761,1.516111150482761
62,6,1.44074493578535,0.7063141908572108,0.7063141908572108
62,7,1.467088560287237,1.44074493578535,1.44074493578535
62,8,1.412091666249888,1.467088560287237,1.467088560287237
62,9,0.8860106488260799,1.412091666249888,1.412091666249888
62,10,0.8448061804429504,0.8860106488260799,0.8860106488260799
63,1,0.3761388010690304,,
63,2,-0.295526597476388,0.3761388010690304,0.3761388010690304
63,3,0.4004093592818918,-0.295526597476388,-0.295526597476388
63,4,0.888058585872149,0.4004093592818918,0.4004093592818918
63,5,0.3902202851411301,0.888058585872149,0.888058585872149
63,6,-0.4596563296897668,0.3902202851411301,0.3902202851411301
63,7,0.9114639705959336,-0.4596563296897668,-0.4596563296897668
63,8,0.5983079852012078,0.9114639705959336,0.9114639705959336
63,9,0.703431555475992,0.5983079852012078,0.5983079852012078
63,10,0.2828138679837598,0.703431555475992,0.703431555475992
64,1,-0.5200177823269002,,
64,2,-1.4541443718555855,-0.5200177823269002,-0.5200177823269002
64,3,-0.7232950112842048,-1.4541443718555855,-1.4541443718555855
64,4,-1.43709401244005,-0.7232950112842048,-0.7232950112842048
64,5,-1.471741239809106,-1.43709401244005,-1.43709401244005
64,6,-1.4039441406876982,-1.471741239809106,-1.471741239809106
64,7,-2.246928916567162,-1.4039441406876982,-1.4039441406876982
64,8,-1.8218309033895708,-2.246928916567162,-2.246928916567162
64,9,-2.40893539468623,-1.8218309033895708,-1.8218309033895708
64,10,-2.951741808088741,-2.40893539468623,-2.40893539468623
65,1,-0.8192037305085441,,
65,2,-0.777633415173072,-0.8192037305085441,-0.8192037305085441
65,3,-0.3842877620576731,-0.777633415173072,-0.777633415173072
65,4,0.0975820595653358,-0.3842877620576731,-0.3842877620576731
65,5,0.3163988739421954,0.0975820595653358,0.0975820595653358
65,6,-0.3430994770659806,0.3163988739421954,0.3163988739421954
65,7,-0.1313252742195285,-0.3430994770659806,-0.3430994770659806
65,8,0.7066026026319636,-0.1313252742195285,-0.1313252742195285
65,9,-0.4535467626931153,0.7066026026319636,0.7066026026319636
65,10,-1.2251613784244428,-0.4535467626931153,-0.4535467626931153
66,1,0.7426691047682743,,
66,2,1.714257290905328,0.7426691047682743,0.7426691047682743
66,3,1.3662483477107106,1.714257290905328,1.714257290905328
66,4,0.5001342214406757,1.3662483477107106,1.3662483477107106
66,5,0.1685422543262723,0.5001342214406757,0.5001342214406757
66,6,1.0640170077299675,0.1685422543262723,0.1685422543262723
66,7,0.6820287138186056,1.0640170077299675,1.0640170077299675
66,8,1.0502519679426556,0.6820287138186056,0.6820287138186056
66,9,1.145962895533002,1.0502519679426556,1.0502519679426556
66,10,1.0258174664345945,1.145962895533002,1.145962895533002
67,1,0.3119281088028361,,
67,2,0.7828600697198764,0.3119281088028361,0.3119281088028361
67,3,0.4712333146926846,0.7828600697198764,0.7828600697198764
67,4,0.0770186369947872,0.4712333146926846,0.4712333146926846
67,5,0.0383584200930282,0.0770186369947872,0.0770186369947872
67,6,1.90380821693312,0.0383584200930282,0.0383584200930282
67,7,2.474376536820822,1.90380821693312,1.90380821693312
67,8,1.6050839322378967,2.474376536820822,2.474376536820822
67,9,1.246495729150861,1.6050839322378967,1.6050839322378967
67,10,1.7384521489607072,1.246495729150861,1.246495729150861
68,1,2.6351421979068204,,
68,2,3.6231458778461376,2.6351421979068204,2.6351421979068204
68,3,3.884949758299338,3.6231458778461376,3.6231458778461376
68,4,3.474012575081455,3.884949758299338,3.884949758299338
68,5,3.7139429578263714,3.474012575081455,3.474012575081455
68,6,3.819282295944444,3.7139429578263714,3.7139429578263714
68,7,3.86033851396023,3.819282295944444,3.819282295944444
68,8,5.074900671334479,3.86033851396023,3.86033851396023
68,9,4.5707153175582365,5.074900671334479,5.074900671334479
68,10,5.865212506184561,4.5707153175582365,4.5707153175582365
69,1,-0.2448453652132914,,
69,2,-1.0982996999243204,-0.2448453652132914,-0.2448453652132914
69,3,-1.2817086455118611,-1.0982996999243204,-1.0982996999243204
69,4,-0.8270658521795878,-1.2817086455118611,-1.2817086455118611
69,5,-0.060534760341678,-0.8270658521795878,-0.8270658521795878
69,6,0.0084245567248837,-0.060534760341678,-0.060534760341678
69,7,0.511824154656574,0.0084245567248837,0.0084245567248837
69,8,0.4592012584885961,0.511824154656574,0.511824154656574
69,9,0.3173277785358442,0.4592012584885961,0.4592012584885961
69,10,-0.1665727130194225,0.3173277785358442,0.3173277785358442
70,1,0.7049349200843018,,
70,2,0.288482624852432,0.7049349200843018,0.7049349200843018
70,3,0.4153700352170689,0.288482624852432,0.288482624852432
70,4,0.9558938819757996,0.4153700352170689,0.4153700352170689
70,5,1.061615262756904,0.9558938819757996,0.9558938819757996
70,6,0.4573124262088092,1.061615262756904,1.061615262756904
70,7,0.2858425118416344,0.4573124262088092,0.4573124262088092
70,8,0.5600624117143218,0.2858425118416344,0.2858425118416344
70,9,0.9364062403105538,0.5600624117143218,0.5600624117143218
70,10,1.0299273107368576,0.9364062403105538,0.9364062403105538
71,1,0.1504065086182482,,
71,2,-0.0980265349777631,0.1504065086182482,0.1504065086182482
71,3,-0.7819574748759712,-0.0980265349777631,-0.0980265349777631
71,4,-0.2124504888618198,-0.7819574748759712,-0.7819574748759712
71,5,-0.1815121497851061,-0.2124504888618198,-0.2124504888618198
71,6,0.0824844055553724,-0.1815121497851061,-0.1815121497851061
71,7,1.1239102293018768,0.0824844055553724,0.0824844055553724
71,8,1.9210966035802304,1.1239102293018768,1.1239102293018768
71,9,1.1240100639653523,1.9210966035802304,1.9210966035802304
71,10,0.9287998210836392,1.1240100639653523,1.1240100639653523
72,1,-0.9535794342264232,,
72,2,-1.9007306142772489,-0.9535794342264232,-0.9535794342264232
72,3,-1.9028220070387736,-1.9007306142772489,-1.9007306142772489
72,4,-2.9552894326693235,-1.9028220070387736,-1.9028220070387736
72,5,-2.808903501212725,-2.9552894326693235,-2.9552894326693235
72,6,-2.054132282676453,-2.808903501212725,-2.808903501212725
72,7,-2.540006143858212,-2.054132282676453,-2.054132282676453
72,8,-1.4604915132399665,-2.540006143858212,-2.540006143858212
72,9,-2.610153513249468,-1.4604915132399665,-1.4604915132399665
72,10,-1.5107342100224637,-2.610153513249468,-2.610153513249468
73,1,0.6729835878000392,,
73,2,0.3682574161668611,0.6729835878000392,0.6729835878000392
73,3,0.4589373786177043,0.3682574161668611,0.3682574161668611
73,4,0.256518277855325,0.4589373786177043,0.4589373786177043
73,5,0.8806941998762957,0.256518277855325,0.256518277855325
73,6,1.955183428487958,0.8806941998762957,0.8806941998762957
73,7,1.4018186711589176,1.955183428487958,1.955183428487958
73,8,0.6658990044619504,1.4018186711589176,1.4018186711589176
73,9,1.3615196679141863,0.6658990044619504,0.6658990044619504
73,10,0.7808382585145248,1.3615196679141863,1.3615196679141863
74,1,0.6208748723740392,,
74,2,0.9643749698310292,0.6208748723740392,0.6208748723740392
74,3,1.282157249153252,0.9643749698310292,0.9643749698310292
74,4,1.871873727427752,1.282157249153252,1.282157249153252
74,5,1.5221474102643282,1.871873727427752,1.871873727427752
74,6,2.5830107593785274,1.5221474102643282,1.5221474102643282
74,7,3.5524257229311536,2.5830107593785274,2.5830107593785274
74,8,4.015761871213151,3.5524257229311536,3.5524257229311536
74,9,4.129599374497352,4.015761871213151,4.015761871213151
74,10,3.919264061799686,4.129599374497352,4.129599374497352
75,1,0.5410654400708234,,
75,2,0.8016393919381996,0.5410654400708234,0.5410654400708234
75,3,1.8599554133217768,0.8016393919381996,0.8016393919381996
75,4,1.5573908299262953,1.8599554133217768,1.8599554133217768
75,5,1.3591778563869288,1.5573908299262953,1.5573908299262953
75,6,1.4437371016844842,1.3591778563869288,1.3591778563869288
75,7,1.9541958147433265,1.4437371016844842,1.4437371016844842
75,8,1.9909309970447964,1.9541958147433265,1.9541958147433265
75,9,2.233403464375216,1.9909309970447964,1.9909309970447964
75,10,3.951751828306319,2.233403464375216,2.233403464375216
76,1,-0.832451907208106,,
76,2,-2.043396152361183,-0.832451907208106,-0.832451907208106
76,3,-1.2977852717378946,-2.043396152361183,-2.043396152361183
76,4,-0.6744111802725632,-1.2977852717378946,-1.2977852717378946
76,5,-0.221044534325992,-0.6744111802725632,-0.6744111802725632
76,6,0.4322519754810074,-0.221044534325992,-0.221044534325992
76,7,-0.366991712093357,0.4322519754810074,0.4322519754810074
76,8,-0.929057419505308,-0.366991712093357,-0.366991712093357
76,9,-0.2751654154305317,-0.929057419505308,-0.929057419505308
76,10,-0.805952823699593,-0.2751654154305317,-0.2751654154305317
77,1,-0.267966204020328,,
77,2,-0.0888504113140462,-0.267966204020328,-0.267966204020328
77,3,0.14350513282489,-0.0888504113140462,-0.0888504113140462
77,4,0.0133552009979749,0.14350513282489,0.14350513282489
77,5,0.9379748253542088,0.0133552009979749,0.0133552009979749
77,6,1.723216818216586,0.9379748253542088,0.9379748253542088
77,7,2.049351157560635,1.723216818216586,1.723216818216586
77,8,2.452876602516582,2.049351157560635,2.049351157560635
77,9,3.3645205211287457,2.452876602516582,2.452876602516582
77,10,3.0839697917133155,3.3645205211287457,3.3645205211287457
78,1,1.2923047168739337,,
78,2,2.45181395287792,1.2923047168739337,1.2923047168739337
78,3,1.2758144471357071,2.45181395287792,2.45181395287792
78,4,1.006901564631062,1.2758144471357071,1.2758144471357071
78,5,2.5027595210170555,1.006901564631062,1.006901564631062
78,6,1.8882571908453465,2.5027595210170555,2.5027595210170555
78,7,1.101121577470798,1.8882571908453465,1.8882571908453465
78,8,-0.591891551242469,1.101121577470798,1.101121577470798
78,9,0.1087210120738794,-0.591891551242469,-0.591891551242469
78,10,1.2543204934486414,0.1087210120738794,0.1087210120738794
79,1,0.2025836377568094,,
79,2,0.6908713504119407,0.2025836377568094,0.2025836377568094
79,3,1.8347225345552685,0.6908713504119407,0.6908713504119407
79,4,2.536239359838784,1.8347225345552685,1.8347225345552685
79,5,2.2057984580321786,2.536239359838784,2.536239359838784
79,6,1.5914199456977318,2.2057984580321786,2.2057984580321786
79,7,1.6078412175314496,1.5914199456977318,1.5914199456977318
79,8,3.378828575307319,1.6078412175314496,1.6078412175314496
79,9,3.2099492443579827,3.378828575307319,3.378828575307319
79,10,5.051744567839974,3.2099492443579827,3.2099492443579827
80,1,-1.2585117134886934,,
80,2,-2.0080414698612974,-1.2585117134886934,-1.2585117134886934
80,3,-2.3832995214808155,-2.0080414698612974,-2.0080414698612974
80,4,-2.480209188078858,-2.3832995214808155,-2.3832995214808155
80,5,-1.92995388638043,-2.480209188078858,-2.480209188078858
80,6,-1.3665423137426025,-1.92995388638043,-1.92995388638043
80,7,-0.2002317505401666,-1.3665423137426025,-1.3665423137426025
80,8,-0.0163810323962457,-0.2002317505401666,-0.2002317505401666
80,9,-0.6177289450266086,-0.0163810323962457,-0.0163810323962457
80,10,-1.2758286208529197,-0.6177289450266086,-0.6177289450266086
81,1,1.5735060997327772,,
81,2,1.7432419938560029,1.5735060997327772,1.5735060997327772
81,3,2.065488547577163,1.7432419938560029,1.7432419938560029
81,4,1.3890514075786575,2.065488547577163,2.065488547577163
81,5,-0.0622558516342837,1.3890514075786575,1.3890514075786575
81,6,0.6974720307634079,-0.0622558516342837,-0.0622558516342837
81,7,0.6267449870057169,0.6974720307634079,0.6974720307634079
81,8,1.3824096936166468,0.6267449870057169,0.6267449870057169
81,9,1.9061197866718425,1.3824096936166468,1.3824096936166468
81,10,1.2169561498018484,1.9061197866718425,1.9061197866718425
82,1,-0.0902701495056414,,
82,2,0.3972281654242452,-0.0902701495056414,-0.0902701495056414
82,3,1.4145619710015165,0.3972281654242452,0.3972281654242452
82,4,2.2728133651490325,1.4145619710015165,1.4145619710015165
82,5,2.360176267519901,2.2728133651490325,2.2728133651490325
82,6,2.14115340437621,2.360176267519901,2.360176267519901
82,7,2.7504741536527253,2.14115340437621,2.14115340437621
82,8,1.3839437706954398,2.7504741536527253,2.7504741536527253
82,9,2.9900709150421365,1.3839437706954398,1.3839437706954398
82,10,3.857175521745965,2.9900709150421365,2.9900709150421365
83,1,-0.9769120492456086,,
83,2,1.1580290167690743,-0.9769120492456086,-0.9769120492456086
83,3,0.0758176600871931,1.1580290167690743,1.1580290167690743
83,4,-0.9266137179781684,0.0758176600871931,0.0758176600871931
83,5,-1.5629568686677442,-0.9266137179781684,-0.9266137179781684
83,6,-1.095484617273978,-1.5629568686677442,-1.5629568686677442
83,7,-1.4498908653873834,-1.095484617273978,-1.095484617273978
83,8,-0.8917351302758534,-1.4498908653873834,-1.4498908653873834
83,9,-0.438537086605123,-0.8917351302758534,-0.8917351302758534
83,10,-0.2471377770312766,-0.438537086605123,-0.438537086605123
84,1,-0.1002524901850781,,
84,2,-1.0570158075158311,-0.1002524901850781,-0.1002524901850781
84,3,-1.7214025365252947,-1.0570158075158311,-1.0570158075158311
84,4,-0.4048991166502373,-1.7214025365252947,-1.7214025365252947
84,5,-1.24718759623547,-0.4048991166502373,-0.4048991166502373
84,6,-1.5662134997418655,-1.24718759623547,-1.24718759623547
84,7,-1.299256253491479,-1.5662134997418655,-1.5662134997418655
84,8,-0.6955875282945377,-1.299256253491479,-1.299256253491479
84,9,0.3891487667490216,-0.6955875282945377,-0.6955875282945377
84,10,1.1079522715401104,0.3891487667490216,0.3891487667490216
85,1,0.6965300779998531,,
85,2,1.4828689375580786,0.6965300779998531,0.6965300779998531
85,3,2.3203528644043048,1.4828689375580786,1.4828689375580786
85,4,3.4741835190377275,2.3203528644043048,2.3203528644043048
85,5,3.070831926877595,3.4741835190377275,3.4741835190377275
85,6,2.938597376142124,3.070831926877595,3.070831926877595
85,7,3.3330426535221944,2.938597376142124,2.938597376142124
85,8,3.4590899512303475,3.3330426535221944,3.3330426535221944
85,9,3.2764576679686117,3.4590899512303475,3.4590899512303475
85,10,4.0480872283777,3.2764576679686117,3.2764576679686117
86,1,0.5415877921322111,,
86,2,0.7022586327738138,0.5415877921322111,0.5415877921322111
86,3,0.646194865356075,0.7022586327738138,0.7022586327738138
86,4,1.30272278025823,0.646194865356075,0.646194865356075
86,5,1.1170051076135052,1.30272278025823,1.30272278025823
86,6,1.229623847081159,1.1170051076135052,1.1170051076135052
86,7,2.086426561505333,1.229623847081159,1.229623847081159
86,8,3.0590930445646496,2.086426561505333,2.086426561505333
86,9,3.794920098732716,3.0590930445646496,3.0590930445646496
86,10,1.91536004342708,3.794920098732716,3.794920098732716
87,1,0.2308254491297701,,
87,2,0.8961135925232209,0.2308254491297701,0.2308254491297701
87,3,0.3961316642528297,0.8961135925232209,0.8961135925232209
87,4,-0.4708962970078282,0.3961316642528297,0.3961316642528297
87,5,0.2044855077911873,-0.4708962970078282,-0.4708962970078282
87,6,0.6303096791809587,0.2044855077911873,0.2044855077911873
87,7,0.2139732274363278,0.6303096791809587,0.6303096791809587
87,8,0.340886710728671,0.2139732274363278,0.2139732274363278
87,9,-0.001696408280029,0.340886710728671,0.340886710728671
87,10,-0.6872256928944956,-0.001696408280029,-0.001696408280029
88,1,-0.5908194962343026,,
88,2,-0.1067309668983863,-0.5908194962343026,-0.5908194962343026
88,3,0.8802903081213922,-0.1067309668983863,-0.1067309668983863
88,4,0.3305887204305363,0.8802903081213922,0.8802903081213922
88,5,0.6765250374684354,0.3305887204305363,0.3305887204305363
88,6,0.0595921337362139,0.6765250374684354,0.6765250374684354
88,7,-1.038225018697634,0.0595921337362139,0.0595921337362139
88,8,-0.9161933450175416,-1.038225018697634,-1.038225018697634
88,9,-0.0710166778228467,-0.9161933450175416,-0.9161933450175416
88,10,0.1901450847423739,-0.0710166778228467,-0.0710166778228467
89,1,-0.8530376379505301,,
89,2,-1.6473433524350307,-0.8530376379505301,-0.8530376379505301
89,3,-2.268785090909547,-1.6473433524350307,-1.6473433524350307
89,4,-1.8502380054385577,-2.268785090909547,-2.268785090909547
89,5,-1.337533089939801,-1.8502380054385577,-1.8502380054385577
89,6,-1.431859740260786,-1.337533089939801,-1.337533089939801
89,7,-1.731277906242889,-1.431859740260786,-1.431859740260786
89,8,-1.218841840528383,-1.731277906242889,-1.731277906242889
89,9,-0.905930752959613,-1.218841840528383,-1.218841840528383
89,10,0.6376861750622931,-0.905930752959613,-0.905930752959613
90,1,-1.8968351257879223,,
90,2,-0.4261764455462642,-1.8968351257879223,-1.8968351257879223
90,3,-0.5820284428386762,-0.4261764455462642,-0.4261764455462642
90,4,-0.9621531654712664,-0.5820284428386762,-0.5820284428386762
90,5,-1.6773468591315075,-0.9621531654712664,-0.9621531654712664
90,6,-1.520200845132346,-1.6773468591315075,-1.6773468591315075
90,7,-1.0938371069174084,-1.520200845132346,-1.520200845132346
90,8,-1.0415701003289104,-1.0938371069174084,-1.0938371069174084
90,9,-1.2684172088102026,-1.0415701003289104,-1.0415701003289104
90,10,-1.3425148409981578,-1.2684172088102026,-1.2684172088102026
91,1,1.0555708290313708,,
91,2,1.103567627187375,1.0555708290313708,1.0555708290313708
91,3,0.8613154559273635,1.103567627187375,1.103567627187375
91,4,-0.0114156024223591,0.8613154559273635,0.8613154559273635
91,5,0.4330532584997745,-0.0114156024223591,-0.0114156024223591
91,6,1.5340272285608567,0.4330532584997745,0.4330532584997745
91,7,1.275895992983139,1.5340272285608567,1.5340272285608567
91,8,1.0297634445537265,1.275895992983139,1.275895992983139
91,9,0.2557892866144291,1.0297634445537265,1.0297634445537265
91,10,0.8594008032720513,0.2557892866144291,0.2557892866144291
92,1,0.4518430172648436,,
92,2,0.5156413294688471,0.4518430172648436,0.4518430172648436
92,3,0.3616912183261153,0.5156413294688471,0.5156413294688471
92,4,0.8604630488335788,0.3616912183261153,0.3616912183261153
92,5,1.740142428071973,0.8604630488335788,0.8604630488335788
92,6,0.7811337687464699,1.740142428071973,1.740142428071973
92,7,1.7906000835225375,0.7811337687464699,0.7811337687464699
92,8,1.0485674545778287,1.7906000835225375,1.7906000835225375
92,9,0.8860307371249391,1.0485674545778287,1.0485674545778287
92,10,2.411555183047516,0.8860307371249391,0.8860307371249391
93,1,0.1401517291969282,,
93,2,-0.4711117292309394,0.1401517291969282,0.1401517291969282
93,3,-0.8670954059061482,-0.4711117292309394,-0.4711117292309394
93,4,-0.7489610049149378,-0.8670954059061482,-0.8670954059061482
93,5,-0.8149010808634758,-0.7489610049149378,-0.7489610049149378
93,6,-1.2946659602451651,-0.8149010808634758,-0.8149010808634758
93,7,0.2454202568648392,-1.2946659602451651,-1.2946659602451651
93,8,0.0668224134773732,0.2454202568648392,0.2454202568648392
93,9,-0.178943124168314,0.0668224134773732,0.0668224134773732
93,10,-0.5487475321731855,-0.178943124168314,-0.178943124168314
94,1,-0.002193123521187,,
94,2,0.3227351775961098,-0.002193123521187,-0.002193123521187
94,3,0.1505896613985243,0.3227351775961098,0.3227351775961098
94,4,0.7489053726125452,0.1505896613985243,0.1505896613985243
94,5,0.4791799932148589,0.7489053726125452,0.7489053726125452
94,6,-0.0238635543278328,0.4791799932148589,0.4791799932148589
94,7,-0.190559268557784,-0.0238635543278328,-0.0238635543278328
94,8,0.2925272974632686,-0.190559268557784,-0.190559268557784
94,9,1.892844995123764,0.2925272974632686,0.2925272974632686
94,10,1.3226966292411455,1.892844995123764,1.892844995123764
95,1,-1.1321277710287156,,
95,2,-1.2192637287953203,-1.1321277710287156,-1.1321277710287156
95,3,-0.9444943135623524,-1.2192637287953203,-1.2192637287953203
